96_oto_tray_barcode,96_oto_tray_position,48_DWP_tray_barcode,48_DWP_tray_position,box_number,oto_broken,oto_side,comment,Date,Initials
50999,60,28864,B2,,,LEFT,,4/22/2021,DB
50999,61,28864,C2,,,LEFT,,4/22/2021,DB
50999,62,28864,H2,,,LEFT,,4/22/2021,DB
50999,63,28864,H2,,,LEFT,,4/22/2021,DB
50999,64,28864,A3,,,LEFT,,4/22/2021,DB
50999,65,28864,A3,,,LEFT,,4/22/2021,DB
50999,66,28864,A3,,,LEFT,,4/22/2021,DB
50999,67,28864,B3,,,LEFT,,4/22/2021,DB
50999,68,28864,B3,,,LEFT,,4/22/2021,DB
50999,69,28864,B3,,,LEFT,,4/22/2021,DB
50999,70,28864,B3,,,LEFT,,4/22/2021,DB
50999,71,28864,H3,,,LEFT,,4/22/2021,DB
50999,72,28864,A4,,,LEFT,,4/22/2021,DB
50999,73,28864,B4,,,LEFT,,4/22/2021,DB
50999,74,28864,H4,,,LEFT,,4/22/2021,DB
50999,75,28864,A5,,,LEFT,,4/22/2021,DB
50999,76,28864,B5,,,LEFT,,4/22/2021,DB
50999,77,28864,B5,,,LEFT,,4/22/2021,DB
50999,78,28864,C5,,,LEFT,,4/22/2021,DB
50999,79,28864,G5,,,LEFT,,4/22/2021,DB
50999,80,28864,H5,,,LEFT,,4/22/2021,DB
50999,81,28864,A6,,,LEFT,,4/22/2021,DB
50999,82,28864,B6,,,LEFT,,4/22/2021,DB
50999,83,28864,C6,,,LEFT,,4/22/2021,DB
50999,84,28864,C6,,,LEFT,,4/22/2021,DB
50999,85,28864,D6,,,LEFT,,4/22/2021,DB
50999,86,28864,D6,,,LEFT,,4/22/2021,DB
50999,87,28864,D6,,,LEFT,,4/22/2021,DB
50999,88,28864,D6,,,LEFT,,4/22/2021,DB
50999,89,28864,E6,,,LEFT,,4/22/2021,DB
50999,90,28864,E6,,,LEFT,,4/22/2021,DB
50999,91,28864,H6,,,LEFT,,4/22/2021,DB
50999,92,22591,A1,,,LEFT,,4/22/2021,DB
50999,93,22591,B1,,,LEFT,,4/22/2021,DB
50999,94,22591,C1,,,LEFT,,4/22/2021,DB
50999,95,22591,D1,,,LEFT,,4/22/2021,DB
50999,96,NTC,NTC,,,,,4/22/2021,DB
50964,1,22591,F1,,,LEFT,,4/22/2021,DB
50964,2,22591,G1,,,LEFT,,4/22/2021,DB
50964,3,22591,H1,,,LEFT,,4/22/2021,DB
50964,4,22591,A2,,,LEFT,,4/22/2021,DB
50964,5,22591,F3,,,LEFT,,4/22/2021,DB
50964,6,22591,F3,,,LEFT,,4/22/2021,DB
50964,7,22591,G3,,,LEFT,,4/22/2021,DB
50964,8,22591,G3,,,LEFT,,4/22/2021,DB
50964,9,22591,A4,,,LEFT,,4/22/2021,DB
50964,10,22591,B4,,,LEFT,,4/22/2021,DB
50964,11,22591,B4,,,LEFT,,4/22/2021,DB
50964,12,22591,C4,,,UNK,,4/22/2021,DB
50964,13,22591,D4,,,LEFT,,4/22/2021,DB
50964,14,22591,F4,,,LEFT,,4/22/2021,DB
50964,15,22591,A5,,,LEFT,,4/22/2021,DB
50964,16,22591,A5,,,LEFT,,4/22/2021,DB
50964,17,22591,C5,,,LEFT,,4/22/2021,DB
50964,18,22591,D5,,,LEFT,,4/22/2021,DB
50964,19,22591,D5,,,LEFT,,4/22/2021,DB
50964,20,22591,E5,,,LEFT,,4/22/2021,DB
50964,21,22591,F5,,,LEFT,,4/22/2021,DB
50964,22,22591,G5,,,LEFT,,4/22/2021,DB
50964,23,22591,H5,,,LEFT,,4/22/2021,DB
50964,24,22591,A6,,,LEFT,,4/22/2021,DB
50964,25,22591,B6,,,LEFT,,4/22/2021,DB
50964,26,22591,C6,,,LEFT,,4/22/2021,DB
50964,27,22591,D6,,,LEFT,,4/22/2021,DB
50964,28,22591,E6,,,LEFT,,4/22/2021,DB
50964,29,22591,E6,,,LEFT,,4/22/2021,DB
50964,30,22591,F6,,,LEFT,,4/22/2021,DB
50964,31,22591,G6,,,LEFT,,4/22/2021,DB
50964,32,22751,A1,,,LEFT,,4/22/2021,JCN
50964,33,22751,C1,,,LEFT,,4/22/2021,JCN
50964,34,22751,D1,,,LEFT,,4/22/2021,JCN
50964,35,22751,E1,,,LEFT,,4/22/2021,JCN
50964,36,22751,F1,,,LEFT,,4/22/2021,JCN
50964,37,22751,G1,,,LEFT,,4/22/2021,JCN
50964,38,22751,B2,,,LEFT,,4/22/2021,JCN
50964,39,22751,C2,,,UNK,,4/22/2021,JCN
50964,40,22751,F2,,,LEFT,,4/22/2021,JCN
50964,41,22751,G2,,,LEFT,,4/22/2021,JCN
50964,42,22751,B3,,,LEFT,,4/22/2021,JCN
50964,43,22751,B4,,,LEFT,,4/22/2021,JCN
50964,44,22751,C4,,,LEFT,,4/22/2021,JCN
50964,45,22751,F4,,,LEFT,,4/22/2021,JCN
50964,46,22751,H4,,,LEFT,,4/22/2021,JCN
50964,47,22751,H4,,,UNK,,4/22/2021,JCN
50964,48,22751,C5,,,LEFT,,4/22/2021,JCN
50964,49,22751,E5,,,LEFT,,4/22/2021,JCN
50964,50,22751,F5,,,LEFT,,4/22/2021,JCN
50964,51,22751,A6,,,LEFT,,4/22/2021,JCN
50964,52,22751,B6,,,LEFT,,4/22/2021,JCN
50964,53,22751,E6,,,LEFT,,4/22/2021,JCN
50964,54,22751,H6,,,LEFT,,4/22/2021,JCN
50964,55,28812,A2,,,LEFT,,4/22/2021,JCN
50964,56,28812,B2,,,LEFT,,4/22/2021,JCN
50964,57,28812,C2,,,LEFT,,4/22/2021,JCN
50964,58,28812,C2,,,LEFT,,4/22/2021,JCN
50964,59,28812,D2,,,LEFT,,4/22/2021,JCN
50964,60,28812,A3,,,LEFT,,4/22/2021,JCN
50964,61,28812,A3,,,LEFT,,4/22/2021,JCN
50964,62,28812,B3,,,LEFT,,4/22/2021,JCN
50964,63,28812,B3,,,LEFT,,4/22/2021,JCN
50964,64,28812,B3,,,UNK,,4/22/2021,JCN
50964,65,28812,C3,,,LEFT,,4/22/2021,JCN
50964,66,28812,A4,,,LEFT,,4/22/2021,JCN
50964,67,28812,A4,,,UNK,,4/22/2021,JCN
50964,68,28812,B4,,,LEFT,,4/22/2021,JCN
50964,69,28812,B4,,,LEFT,,4/22/2021,JCN
50964,70,28812,B4,,,LEFT,,4/22/2021,JCN
50964,71,28812,C4,,,LEFT,,4/22/2021,JCN
50964,72,28812,H4,,,LEFT,,4/22/2021,JCN
50964,73,28812,A5,,,LEFT,,4/22/2021,JCN
50964,74,28812,B5,,,UNK,,4/22/2021,JCN
50964,75,28812,C5,,,LEFT,,4/22/2021,JCN
50964,76,28812,C5,,,LEFT,,4/22/2021,JCN
50964,77,28812,C5,,,LEFT,,4/22/2021,JCN
50964,78,28812,C5,,,LEFT,,4/22/2021,JCN
50964,79,28812,D5,,,LEFT,,4/22/2021,JCN
50964,80,28812,D5,,,LEFT,,4/22/2021,JCN
50964,81,28812,D5,,,LEFT,,4/22/2021,JCN
50964,82,28812,E5,,,LEFT,,4/22/2021,JCN
50964,83,28812,G5,,,LEFT,,4/22/2021,JCN
50964,84,28812,H5,,,LEFT,,4/22/2021,JCN
50964,85,22105,B2,,,LEFT,,4/22/2021,JCN
50964,86,22105,C2,,,LEFT,,4/22/2021,JCN
50964,87,22105,D2,,,LEFT,,4/22/2021,JCN
50964,88,22105,B3,,,LEFT,,4/22/2021,JCN
50964,89,22105,C3,,,LEFT,,4/22/2021,JCN
50964,90,22105,D3,,,LEFT,,4/22/2021,JCN
50964,91,22105,B4,,,LEFT,,4/22/2021,JCN
50964,92,22105,C4,,,LEFT,,4/22/2021,JCN
50964,93,22105,D4,,,LEFT,,4/22/2021,JCN
50964,94,22105,B5,,,LEFT,,4/22/2021,JCN
50964,95,22105,C5,,,LEFT,,4/22/2021,JCN
50964,96,NTC,NTC,,,,,4/22/2021,JCN
50927,1,14662,A2,,,LEFT,,4/22/2021,JCN
50927,2,14662,B2,,,LEFT,,4/22/2021,JCN
50927,3,14662,C2,,,LEFT,,4/22/2021,JCN
50927,4,14662,D2,,,LEFT,,4/22/2021,JCN
50927,5,14662,E2,,,LEFT,,4/22/2021,JCN
50927,6,14662,F2,,,LEFT,,4/22/2021,JCN
50927,7,14662,F2,,,UNK,,4/22/2021,JCN
50927,8,14662,G2,,,LEFT,,4/22/2021,JCN
50927,9,14662,H2,,,LEFT,,4/22/2021,JCN
50927,10,14662,B3,,,LEFT,,4/22/2021,JCN
50927,11,14662,B3,,,LEFT,,4/22/2021,JCN
50927,12,14662,F3,,,LEFT,,4/22/2021,JCN
50927,13,14662,F3,,,LEFT,,4/22/2021,JCN
50927,14,14662,F3,,,LEFT,,4/22/2021,JCN
50927,15,14662,G3,,,LEFT,,4/22/2021,JCN
50927,16,14662,A4,,,LEFT,,4/22/2021,JCN
50927,17,14662,E4,,,LEFT,,4/22/2021,JCN
50927,18,14662,E4,,,LEFT,,4/22/2021,JCN
50927,19,14662,E4,,,LEFT,,4/22/2021,JCN
50927,20,14662,F4,,,LEFT,,4/22/2021,JCN
50927,21,14662,F4,,,LEFT,,4/22/2021,JCN
50927,22,14662,A5,,,LEFT,,4/22/2021,JCN
50927,23,14662,B5,,,LEFT,,4/22/2021,JCN
50927,24,14662,C5,,,LEFT,,4/22/2021,JCN
50927,25,14662,D5,,,LEFT,,4/22/2021,JCN
50927,26,14662,E5,,,UNK,,4/22/2021,JCN
50927,27,14662,F5,,,LEFT,,4/22/2021,JCN
50927,28,14662,G5,,,LEFT,,4/22/2021,JCN
50927,29,14662,H5,,,LEFT,,4/22/2021,JCN
50927,30,14663,D2,,,LEFT,,4/22/2021,JCN
50927,31,14663,G2,,,LEFT,,4/22/2021,JCN
50927,32,14663,H2,,,LEFT,,4/22/2021,JCN
50927,33,14663,A3,,,UNK,,4/22/2021,JCN
50927,34,14663,G3,,,LEFT,,4/22/2021,JCN
50927,35,14663,H3,,,LEFT,,4/22/2021,JCN
50927,36,14663,A4,,,LEFT,,4/22/2021,JCN
50927,37,14663,G4,,,LEFT,,4/22/2021,JCN
50927,38,14663,H4,,,LEFT,,4/22/2021,JCN
50927,39,14663,D5,,,LEFT,,4/22/2021,JCN
50927,40,14663,G5,,,LEFT,,4/22/2021,JCN
50927,41,14663,G5,,,LEFT,,4/22/2021,JCN
50927,42,14663,G5,,,LEFT,,4/22/2021,JCN
50927,43,14663,G5,,,LEFT,,4/22/2021,JCN
50927,44,14663,H5,,,LEFT,,4/22/2021,JCN
50927,45,22162,A2,,,LEFT,,4/22/2021,JCN
50927,46,22162,B2,,,LEFT,,4/22/2021,JCN
50927,47,22162,C2,,,LEFT,,4/22/2021,JCN
50927,48,22162,F2,,,LEFT,,4/22/2021,JCN
50927,49,22162,G2,,,LEFT,,4/22/2021,JCN
50927,50,22162,H2,,,LEFT,,4/22/2021,JCN
50927,51,22162,B3,,,LEFT,,4/22/2021,JCN
50927,52,22162,G3,,,LEFT,,4/22/2021,JCN
50927,53,22162,G3,,,LEFT,,4/22/2021,JCN
50927,54,22162,H3,,,LEFT,,4/22/2021,JCN
50927,55,22162,A4,,,LEFT,,4/22/2021,JCN
50927,56,22162,A4,,,LEFT,,4/22/2021,JCN
50927,57,22162,B4,,,LEFT,,4/22/2021,JCN
50927,58,22162,C4,,,LEFT,,4/22/2021,JCN
50927,59,22162,C4,,,UNK,,4/22/2021,JCN
50927,60,22162,D4,,,LEFT,,4/22/2021,JCN
50927,61,22162,E4,,,LEFT,,4/22/2021,JCN
50927,62,22162,G4,,,LEFT,,4/22/2021,JCN
50927,63,22162,G4,,,LEFT,,4/22/2021,JCN
50927,64,22162,G4,,,LEFT,,4/22/2021,JCN
50927,65,22162,H4,,,LEFT,,4/22/2021,JCN
50927,66,22162,H4,,,LEFT,,4/22/2021,JCN
50927,67,22162,H4,,,LEFT,,4/22/2021,JCN
50927,68,22162,A5,,,LEFT,,4/22/2021,JCN
50927,69,22162,D5,,,LEFT,,4/22/2021,JCN
50927,70,22162,E5,,,LEFT,,4/22/2021,JCN
50927,71,22162,F5,,,LEFT,,4/22/2021,JCN
50927,72,22162,G5,,,LEFT,,4/22/2021,JCN
50927,73,22162,H5,,,LEFT,,4/22/2021,JCN
50927,74,21937,B2,,,LEFT,,4/22/2021,JCN
50927,75,21937,C2,,,LEFT,,4/22/2021,JCN
50927,76,21937,E2,,,LEFT,,4/22/2021,JCN
50927,77,21937,F2,,,LEFT,,4/22/2021,JCN
50927,78,21937,G2,,,LEFT,,4/22/2021,JCN
50927,79,21937,H2,,,LEFT,,4/22/2021,JCN
50927,80,21937,B3,,,LEFT,,4/22/2021,JCN
50927,81,21937,C3,,,LEFT,,4/22/2021,JCN
50927,82,21937,C3,,,UNK,,4/22/2021,JCN
50927,83,21937,D3,,,LEFT,,4/22/2021,JCN
50927,84,21937,E3,,,LEFT,,4/22/2021,JCN
50927,85,21937,E3,,,UNK,,4/22/2021,JCN
50927,86,21937,F3,,,UNK,,4/22/2021,JCN
50927,87,21937,F3,,,UNK,,4/22/2021,JCN
50927,88,21937,G3,,,LEFT,,4/22/2021,JCN
50927,89,21937,H3,,,LEFT,,4/22/2021,JCN
50927,90,21937,H3,,,UNK,,4/22/2021,JCN
50927,91,21937,B4,,,LEFT,,4/22/2021,JCN
50927,92,21937,C4,,,LEFT,,4/22/2021,JCN
50927,93,21937,D4,,,LEFT,,4/22/2021,JCN
50927,94,21937,F4,,,LEFT,,4/22/2021,JCN
50927,95,21937,H4,,,LEFT,,4/22/2021,JCN
50927,96,NTC,NTC,,,,,4/22/2021,JCN
50994,1,21937,B5,,,LEFT,,4/22/2021,JCN
50994,2,21937,C5,,,LEFT,,4/22/2021,JCN
50994,3,21937,D5,,,LEFT,,4/22/2021,JCN
50994,4,21937,E5,,,LEFT,,4/22/2021,JCN
50994,5,21937,F5,,,LEFT,,4/22/2021,JCN
50994,6,21937,G5,,,LEFT,,4/22/2021,JCN
50994,7,21939,D2,,,LEFT,,4/23/2021,JB
50994,8,21939,E2,,,LEFT,,4/23/2021,JB
50994,9,21939,F2,,,LEFT,,4/23/2021,JB
50994,10,21939,G2,,,LEFT,,4/23/2021,JB
50994,11,21939,H2,,,LEFT,,4/23/2021,JB
50994,12,21939,C3,,,LEFT,,4/23/2021,JB
50994,13,21939,D3,,,LEFT,,4/23/2021,JB
50994,14,21939,D3,,,LEFT,,4/23/2021,JB
50994,15,21939,E3,,,LEFT,,4/23/2021,JB
50994,16,21939,F3,,,LEFT,,4/23/2021,JB
50994,17,21939,G3,,,LEFT,,4/23/2021,JB
50994,18,21939,H3,,,LEFT,,4/23/2021,JB
50994,19,21939,H3,,,UNK,,4/23/2021,JB
50994,20,21939,C4,,,LEFT,,4/23/2021,JB
50994,21,21939,D4,,,LEFT,,4/23/2021,JB
50994,22,21939,E4,,,LEFT,,4/23/2021,JB
50994,23,21939,F4,,,LEFT,,4/23/2021,JB
50994,24,21939,G4,,,LEFT,,4/23/2021,JB
50994,25,21939,C5,,,LEFT,,4/23/2021,JB
50994,26,21939,D5,,,LEFT,,4/23/2021,JB
50994,27,21939,E5,,,LEFT,,4/23/2021,JB
50994,28,21939,F5,,,LEFT,,4/23/2021,JB
50994,29,21939,G5,,,LEFT,,4/23/2021,JB
50994,30,21939,H5,,,LEFT,,4/23/2021,JB
50994,31,22260,A2,,,UNK,,4/23/2021,JB
50994,32,22260,B2,,,LEFT,,4/23/2021,JB
50994,33,22260,C2,,,LEFT,,4/23/2021,JB
50994,34,22260,F2,,,LEFT,,4/23/2021,JB
50994,35,22260,G2,,,LEFT,,4/23/2021,JB
50994,36,22260,H2,,,LEFT,,4/23/2021,JB
50994,37,22260,B3,,,LEFT,,4/23/2021,JB
50994,38,22260,C3,,,LEFT,,4/23/2021,JB
50994,39,22260,F3,,,LEFT,,4/23/2021,JB
50994,40,22260,H3,,,LEFT,,4/23/2021,JB
50994,41,22260,A4,,,LEFT,,4/23/2021,JB
50994,42,22260,B4,,,LEFT,,4/23/2021,JB
50994,43,22260,C4,,,LEFT,,4/23/2021,JB
50994,44,22260,F4,,,LEFT,,4/23/2021,JB
50994,45,22260,G4,,,LEFT,,4/23/2021,JB
50994,46,22260,H5,,,LEFT,,4/23/2021,JB
50994,47,14282,C3,,,LEFT,,4/23/2021,JB
50994,48,14282,D3,,,LEFT,,4/23/2021,JB
50994,49,14282,E3,,,LEFT,,4/23/2021,JB
50994,50,14282,F3,,,LEFT,,4/23/2021,JB
50994,51,14282,C4,,,LEFT,,4/23/2021,JB
50994,52,14282,E4,,,LEFT,,4/23/2021,JB
50994,53,14282,E4,,,LEFT,,4/23/2021,JB
50994,54,14282,F4,,,LEFT,,4/23/2021,JB
50994,55,14282,F4,,,UNK,,4/23/2021,JB
50994,56,14282,C5,,,LEFT,,4/23/2021,JB
50994,57,14282,D5,,,LEFT,,4/23/2021,JB
50994,58,14282,E5,,,LEFT,,4/23/2021,JB
50994,59,14282,F5,,,LEFT,,4/23/2021,JB
50994,60,22218,B2,,,LEFT,,4/23/2021,JB
50994,61,22218,C2,,,LEFT,,4/23/2021,JB
50994,62,22218,D2,,,LEFT,,4/23/2021,JB
50994,63,22218,E2,,,LEFT,,4/23/2021,JB
50994,64,22218,F2,,,LEFT,,4/23/2021,JB
50994,65,22218,G2,,,LEFT,,4/23/2021,JB
50994,66,22218,A3,,,LEFT,,4/23/2021,JB
50994,67,22218,B3,,,LEFT,,4/23/2021,JB
50994,68,22218,C3,,,LEFT,,4/23/2021,JB
50994,69,22218,C3,,,LEFT,,4/23/2021,JB
50994,70,22218,E3,,,LEFT,,4/23/2021,JB
50994,71,22218,G3,,,LEFT,,4/23/2021,JB
50994,72,22218,B4,,,LEFT,,4/23/2021,JB
50994,73,22218,C4,,,LEFT,,4/23/2021,JB
50994,74,22218,D4,,,LEFT,,4/23/2021,JB
50994,75,22218,E4,,,LEFT,,4/23/2021,JB
50994,76,22218,F4,,,LEFT,,4/23/2021,JB
50994,77,22218,F4,,,LEFT,,4/23/2021,JB
50994,78,22218,G4,,,LEFT,,4/23/2021,JB
50994,79,22218,A5,,,LEFT,,4/23/2021,JB
50994,80,22218,B5,,,LEFT,,4/23/2021,JB
50994,81,22218,B5,,,UNK,,4/23/2021,JB
50994,82,22218,C5,,,LEFT,,4/23/2021,JB
50994,83,22218,D5,,,LEFT,,4/23/2021,JB
50994,84,22218,E5,,,LEFT,,4/23/2021,JB
50994,85,,,,,,"Invalid, sequence error",4/23/2021,JB
50994,86,,,,,,"Invalid, sequence error",4/23/2021,JB
50994,87,,,,,,"Invalid, sequence error",4/23/2021,JB
50994,88,2287,F2,,,LEFT,,4/23/2021,JB
50994,89,2287,G2,,,LEFT,,4/23/2021,JB
50994,90,2287,H2,,,LEFT,,4/23/2021,JB
50994,91,2287,C3,,,LEFT,,4/23/2021,JB
50994,92,2287,D3,,,LEFT,,4/23/2021,JB
50994,93,2287,F3,,,LEFT,,4/23/2021,JB
50994,94,2287,H3,,,LEFT,,4/23/2021,JB
50994,95,2287,B4,,,LEFT,,4/23/2021,JB
50994,96,NTC,NTC,,,,,4/23/2021,JB
50997,1,2287,C4,,,LEFT,,4/23/2021,JB
50997,2,2287,C4,,,LEFT,,4/23/2021,JB
50997,3,2287,D4,,,LEFT,,4/23/2021,JB
50997,4,2287,D4,,,UNK,,4/23/2021,JB
50997,5,2287,F4,,,LEFT,,4/23/2021,JB
50997,6,2287,G4,,,LEFT,,4/23/2021,JB
50997,7,2287,H4,,,LEFT,,4/23/2021,JB
50997,8,2287,B5,,,LEFT,,4/23/2021,JB
50997,9,2287,C5,,TRUE,UNK,,4/23/2021,JB
50997,10,22107,C2,,,LEFT,,4/23/2021,JB
50997,11,22107,D2,,,LEFT,,4/23/2021,JB
50997,12,22107,E2,,,LEFT,,4/23/2021,JB
50997,13,22107,F2,,,LEFT,,4/23/2021,JB
50997,14,22107,G2,,,LEFT,,4/23/2021,JB
50997,15,22107,A3,,,LEFT,,4/23/2021,JB
50997,16,22107,B3,,,LEFT,,4/23/2021,JB
50997,17,22107,C3,,,LEFT,,4/23/2021,JB
50997,18,22107,E3,,,LEFT,,4/23/2021,JB
50997,19,22107,F3,,,LEFT,,4/23/2021,JB
50997,20,22107,G3,,,LEFT,,4/23/2021,JB
50997,21,22107,B4,,,LEFT,,4/23/2021,JB
50997,22,22107,C4,,,LEFT,,4/23/2021,JB
50997,23,22107,D4,,,LEFT,,4/23/2021,JB
50997,24,22107,E4,,,LEFT,,4/23/2021,JB
50997,25,22107,F4,,,LEFT,,4/23/2021,JB
50997,26,22107,G4,,,LEFT,,4/23/2021,JB
50997,27,22107,A5,,,LEFT,,4/23/2021,JB
50997,28,22107,B5,,,LEFT,,4/23/2021,JB
50997,29,22107,C5,,,LEFT,,4/23/2021,JB
50997,30,22107,D5,,,LEFT,,4/23/2021,JB
50997,31,22107,E5,,,LEFT,,4/23/2021,JB
50997,32,22107,F5,,,LEFT,,4/23/2021,JB
50997,33,14573,C2,,,LEFT,,4/26/2021,DB
50997,34,14573,D2,,,LEFT,,4/26/2021,DB
50997,35,14573,E2,,,LEFT,,4/26/2021,DB
50997,36,14573,F2,,,LEFT,,4/26/2021,DB
50997,37,14573,G2,,,LEFT,,4/26/2021,DB
50997,38,14573,H2,,,LEFT,,4/26/2021,DB
50997,39,14573,B3,,,LEFT,,4/26/2021,DB
50997,40,14573,C3,,,LEFT,,4/26/2021,DB
50997,41,14573,E3,,,LEFT,,4/26/2021,DB
50997,42,14573,F3,,,LEFT,,4/26/2021,DB
50997,43,14573,G3,,,LEFT,,4/26/2021,DB
50997,44,14573,H3,,,LEFT,,4/26/2021,DB
50997,45,14573,B4,,,LEFT,,4/26/2021,DB
50997,46,14573,C4,,,LEFT,,4/26/2021,DB
50997,47,14573,E4,,,LEFT,,4/26/2021,DB
50997,48,14573,F4,,,LEFT,,4/26/2021,DB
50997,49,14573,G4,,,LEFT,,4/26/2021,DB
50997,50,14573,B5,,,LEFT,,4/26/2021,DB
50997,51,14573,C5,,,LEFT,,4/26/2021,DB
50997,52,14573,D5,,,LEFT,,4/26/2021,DB
50997,53,14573,G5,,,LEFT,,4/26/2021,DB
50997,54,14573,H5,,,LEFT,,4/26/2021,DB
50997,55,21938,C2,,,LEFT,,4/26/2021,DB
50997,56,21938,D2,,,LEFT,,4/26/2021,DB
50997,57,21938,E2,,,LEFT,,4/26/2021,DB
50997,58,21938,E2,,,LEFT,,4/26/2021,DB
50997,59,21938,F2,,,LEFT,,4/26/2021,DB
50997,60,21938,C3,,,LEFT,,4/26/2021,DB
50997,61,21938,F3,,,LEFT,,4/26/2021,DB
50997,62,21938,G3,,,LEFT,,4/26/2021,DB
50997,63,21938,D4,,,LEFT,,4/26/2021,DB
50997,64,21938,E4,,,LEFT,,4/26/2021,DB
50997,65,21938,F4,,,LEFT,,4/26/2021,DB
50997,66,21938,F4,,,LEFT,,4/26/2021,DB
50997,67,21938,G4,,,LEFT,,4/26/2021,DB
50997,68,21938,C5,,,LEFT,,4/26/2021,DB
50997,69,21938,E5,,,LEFT,,4/26/2021,DB
50997,70,21938,F5,,,LEFT,,4/26/2021,DB
50997,71,21938,G5,,,LEFT,,4/26/2021,DB
50997,72,15826,B2,,,LEFT,,4/26/2021,DB
50997,73,15826,D2,,,LEFT,,4/26/2021,DB
50997,74,15826,E2,,,LEFT,,4/26/2021,DB
50997,75,15826,F2,,,LEFT,,4/26/2021,DB
50997,76,15826,G2,,,LEFT,,4/26/2021,DB
50997,77,15826,A3,,,LEFT,,4/26/2021,DB
50997,78,15826,B3,,,LEFT,,4/26/2021,DB
50997,79,15826,D3,,,LEFT,,4/26/2021,DB
50997,80,15826,F3,,,LEFT,,4/26/2021,DB
50997,81,15826,A4,,,UNK,,4/26/2021,DB
50997,82,15826,B4,,,LEFT,,4/26/2021,DB
50997,83,15826,D4,,,LEFT,,4/26/2021,DB
50997,84,15826,D4,,,LEFT,,4/26/2021,DB
50997,85,15826,E4,,,LEFT,,4/26/2021,DB
50997,86,15826,E4,,,LEFT,,4/26/2021,DB
50997,87,15826,F4,,,LEFT,,4/26/2021,DB
50997,88,15826,A5,,,LEFT,,4/26/2021,DB
50997,89,15826,B5,,,LEFT,,4/26/2021,DB
50997,90,15826,C5,,,LEFT,,4/26/2021,DB
50997,91,15826,D5,,,LEFT,,4/26/2021,DB
50997,92,15826,E5,,,LEFT,,4/26/2021,DB
50997,93,15826,F5,,,LEFT,,4/26/2021,DB
50997,94,21900,C2,,,LEFT,,4/26/2021,DB
50997,95,21900,D2,,,LEFT,,4/26/2021,DB
50997,96,NTC,NTC,,,,,4/26/2021,DB
50936,1,21900,E2,,,LEFT,,4/26/2021,DB
50936,2,21900,E2,,,LEFT,,4/26/2021,DB
50936,3,21900,F2,,,LEFT,,4/26/2021,DB
50936,4,21900,B3,,,LEFT,,4/26/2021,DB
50936,5,21900,B3,,,UNK,,4/26/2021,DB
50936,6,21900,C3,,,LEFT,,4/26/2021,DB
50936,7,21900,C3,,,UNK,,4/26/2021,DB
50936,8,21900,F3,,,LEFT,,4/26/2021,DB
50936,9,21900,G3,,,LEFT,,4/26/2021,DB
50936,10,21900,B4,,,LEFT,,4/26/2021,DB
50936,11,21900,C4,,,LEFT,,4/26/2021,DB
50936,12,21900,D4,,,LEFT,,4/26/2021,DB
50936,13,21900,E4,,,LEFT,,4/26/2021,DB
50936,14,21900,E4,,,LEFT,,4/26/2021,DB
50936,15,21900,F4,,,UNK,,4/26/2021,DB
50936,16,21900,B5,,,LEFT,,4/26/2021,DB
50936,17,21900,C5,,,LEFT,,4/26/2021,DB
50936,18,21900,E5,,,LEFT,,4/26/2021,DB
50936,19,21900,F5,,,LEFT,,4/26/2021,DB
50936,20,14297,B1,,,LEFT,,4/26/2021,DB
50936,21,14297,A2,,,LEFT,,4/26/2021,DB
50936,22,14297,B2,,,LEFT,,4/26/2021,DB
50936,23,14297,C2,,,LEFT,,4/26/2021,DB
50936,24,14297,D2,,,LEFT,,4/26/2021,DB
50936,25,14297,E2,,,LEFT,,4/26/2021,DB
50936,26,14297,F2,,,LEFT,,4/26/2021,DB
50936,27,14297,G2,,,LEFT,,4/26/2021,DB
50936,28,14297,A3,,,LEFT,,4/26/2021,DB
50936,29,14297,B3,,,LEFT,,4/26/2021,DB
50936,30,14297,C3,,,LEFT,,4/26/2021,DB
50936,31,14297,D3,,,LEFT,,4/26/2021,DB
50936,32,14297,D3,,,LEFT,,4/26/2021,DB
50936,33,14297,E3,,,UNK,,4/26/2021,DB
50936,34,14297,F3,,,LEFT,,4/26/2021,DB
50936,35,14297,G3,,,LEFT,,4/26/2021,DB
50936,36,14297,A4,,,LEFT,,4/26/2021,DB
50936,37,14297,C4,,,LEFT,,4/26/2021,DB
50936,38,14297,E4,,,LEFT,,4/26/2021,DB
50936,39,14297,F4,,,LEFT,,4/26/2021,DB
50936,40,14297,G4,,,LEFT,,4/26/2021,DB
50936,41,14297,A5,,,LEFT,,4/26/2021,DB
50936,42,14297,A5,,,LEFT,,4/26/2021,DB
50936,43,22108,B2,,,LEFT,,4/26/2021,DB
50936,44,22108,D2,,,LEFT,,4/26/2021,DB
50936,45,22108,B3,,,LEFT,,4/26/2021,DB
50936,46,22108,B3,,,LEFT,,4/26/2021,DB
50936,47,22108,D3,,,LEFT,,4/26/2021,DB
50936,48,22108,E3,,,LEFT,,4/26/2021,DB
50936,49,22108,E3,,,LEFT,,4/26/2021,DB
50936,50,22108,F3,,,LEFT,,4/26/2021,DB
50936,51,22108,B4,,,LEFT,,4/26/2021,DB
50936,52,22108,D4,,,LEFT,,4/26/2021,DB
50936,53,22108,D4,,,LEFT,,4/26/2021,DB
50936,54,22108,E4,,,LEFT,,4/26/2021,DB
