SillySource,oto_tray_and_well,96_oto_tray_barcode,96_oto_tray_position,48_DWP_tray_barcode,48_DWP_tray_position,box_number,oto_broken,oto_side,comment,Date,Initials,silly_code,stream,sample_year,sample_date,otolith_info,pass_QA,genotype_match_assigned,logic_match_assigned,non_GOD_assignment,otolith_moved,heart_fish_id,heart_position
PGOD21_4401,50903_31,50903,31,22555,F3,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_563,F3
PGOD21_4402,50903_32,50903,32,22555,F3,NA,NA,unk,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4403,50903_33,50903,33,22555,G3,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4404,50903_34,50903,34,22555,A4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4405,50903_35,50903,35,22555,B4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_567,B4
PGOD21_4406,50903_36,50903,36,22555,C4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_568,C4
PGOD21_4407,50903_37,50903,37,22555,D4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4408,50903_38,50903,38,22555,D4,NA,NA,unk,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4409,50903_39,50903,39,22555,E4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4410,50903_40,50903,40,22555,F4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_571,F4
PGOD21_4411,50903_41,50903,41,22555,G4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4412,50903_42,50903,42,22555,G5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4413,50903_43,50903,43,22555,H5,NA,NA,unk,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4414,50903_44,50903,44,22760,C1,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_592,C1
PGOD21_4415,50903_45,50903,45,22760,A2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_598,A2
PGOD21_4416,50903_46,50903,46,22760,B2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_599,B2
PGOD21_4417,50903_47,50903,47,22760,C2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_600,C2
PGOD21_4418,50903_48,50903,48,22760,E2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_602,E2
PGOD21_4419,50903_49,50903,49,22760,F2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_603,F2
PGOD21_4420,50903_50,50903,50,22760,G2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4421,50903_51,50903,51,22760,G2,NA,NA,unk,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4422,50903_52,50903,52,22760,H2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_605,H2
PGOD21_4423,50903_53,50903,53,22760,E3,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_610,E3
PGOD21_4424,50903_54,50903,54,22760,G3,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_612,G3
PGOD21_4425,50903_55,50903,55,22760,E4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_618,E4
PGOD21_4426,50903_56,50903,56,22760,F4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_619,F4
PGOD21_4427,50903_57,50903,57,22760,G4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_620,G4
PGOD21_4428,50903_58,50903,58,22760,H4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_621,H4
PGOD21_4429,50903_59,50903,59,22760,D5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_625,D5
PGOD21_4430,50903_60,50903,60,22760,E5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_626,E5
PGOD21_4431,50903_61,50903,61,22760,E5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4432,50903_62,50903,62,22760,F5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-12,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_627,F5
PGOD21_4433,50903_63,50903,63,22597,A2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3431,A2
PGOD21_4434,50903_64,50903,64,22597,G2,NA,NA,unk,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4435,50903_65,50903,65,22597,H2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3438,H2
PGOD21_4436,50903_66,50903,66,22597,H3,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3446,H3
PGOD21_4437,50903_67,50903,67,22597,H4,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR17_3442,D3
PGOD21_4438,50903_68,50903,68,22597,A5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3455,A5
PGOD21_4439,50903_69,50903,69,22597,A5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4440,50903_70,50903,70,22597,B5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4441,50903_71,50903,71,22597,B5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4442,50903_72,50903,72,22597,B5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4443,50903_73,50903,73,22597,C5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3457,C5
PGOD21_4444,50903_74,50903,74,22597,D5,NA,NA,unk,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR17_3435,E2
PGOD21_4445,50903_75,50903,75,22597,E5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR17_3439,A3
PGOD21_4446,50903_76,50903,76,22597,E5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR17_3451,E4
PGOD21_4447,50903_77,50903,77,22597,F5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4448,50903_78,50903,78,22597,F5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4449,50903_79,50903,79,22597,F5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3460,F5
PGOD21_4450,50903_80,50903,80,22597,G5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4451,50903_81,50903,81,22597,H5,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3462,H5
PGOD21_4452,50903_82,50903,82,22597,A6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4453,50903_83,50903,83,22597,B6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4454,50903_84,50903,84,22597,C6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4455,50903_85,50903,85,22597,D6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3466,D6
PGOD21_4456,50903_86,50903,86,22597,E6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_3467,E6
PGOD21_4457,50903_87,50903,87,22597,F6,NA,NA,unk,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4458,50903_88,50903,88,22597,G6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4459,50903_89,50903,89,22597,H6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4460,50903_90,50903,90,22597,H6,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-04,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4461,50903_91,50903,91,22702,A2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_4235,A2
PGOD21_4462,50903_92,50903,92,22702,B2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4463,50903_93,50903,93,22702,D2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4464,50903_94,50903,94,22702,E2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4465,50903_95,50903,95,22702,F2,NA,NA,left,NA,5/5/2021,JWC,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_4240,F2
PGOD21_4466,50913_1,50913,1,2977,H2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR15_6421,H2
PGOD21_4467,50913_2,50913,2,2977,B3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR15_6422,A3
PGOD21_4468,50913_3,50913,3,2977,B3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR15_6423,B3
PGOD21_4469,50913_4,50913,4,2977,C3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4470,50913_5,50913,5,2977,G3,NA,NA,unk,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4471,50913_6,50913,6,2977,H3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR15_6428,G3
PGOD21_4472,50913_7,50913,7,2977,B4,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4473,50913_8,50913,8,2977,B4,NA,NA,unk,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4474,50913_9,50913,9,2977,C4,NA,TRUE,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4475,50913_10,50913,10,2977,E4,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4476,50913_11,50913,11,2977,E4,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4477,50913_12,50913,12,2977,F4,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4478,50913_13,50913,13,2977,H4,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4479,50913_14,50913,14,2977,H4,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4480,50913_15,50913,15,2977,H4,NA,NA,unk,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR15_6437,H4
PGOD21_4481,50913_16,50913,16,2977,A5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4482,50913_17,50913,17,2977,B5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4483,50913_18,50913,18,2977,C5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,TRUE,TRUE,PGILMOUR15_6448,NA
PGOD21_4484,50913_19,50913,19,2977,D5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4485,50913_20,50913,20,2977,D5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4486,50913_21,50913,21,2977,E5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4487,50913_22,50913,22,2977,F5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR15_6443,F5
PGOD21_4488,50913_23,50913,23,2977,G5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR15_6444,G5
PGOD21_4489,50913_24,50913,24,2977,H5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR15,Gilmour Creek,2015,2015-09-16,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4490,50913_25,50913,25,22695,A1,NA,NA,unk,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_359,A1
PGOD21_4491,50913_26,50913,26,22695,B1,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_360,B1
PGOD21_4492,50913_27,50913,27,22695,C1,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4493,50913_28,50913,28,22695,D1,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_362,D1
PGOD21_4494,50913_29,50913,29,22695,F1,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_364,F1
PGOD21_4495,50913_30,50913,30,22695,H1,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_366,H1
PGOD21_4496,50913_31,50913,31,22695,A2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_367,A2
PGOD21_4497,50913_32,50913,32,22695,B2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_368,B2
PGOD21_4498,50913_33,50913,33,22695,C2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4499,50913_34,50913,34,22695,D2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4500,50913_35,50913,35,22695,E2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_371,E2
PGOD21_4501,50913_36,50913,36,22695,G2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4502,50913_37,50913,37,22695,H2,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4503,50913_38,50913,38,22695,A3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_375,A3
PGOD21_4504,50913_39,50913,39,22695,E3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_379,E3
PGOD21_4505,50913_40,50913,40,22695,F3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4506,50913_41,50913,41,22695,G3,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_381,G3
PGOD21_4507,50913_42,50913,42,22695,E4,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_387,E4
PGOD21_4508,50913_43,50913,43,22695,A5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_391,A5
PGOD21_4509,50913_44,50913,44,22695,B5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_392,B5
PGOD21_4510,50913_45,50913,45,22695,D5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_394,D5
PGOD21_4511,50913_46,50913,46,22695,E5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PGILMOUR17_396,F5
PGOD21_4512,50913_47,50913,47,22695,G5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_397,G5
PGOD21_4513,50913_48,50913,48,22695,H5,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_398,H5
PGOD21_4514,50913_49,50913,49,22695,B6,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4515,50913_50,50913,50,22695,C6,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4516,50913_51,50913,51,22695,C6,NA,NA,unk,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_401,C6
PGOD21_4517,50913_52,50913,52,22695,D6,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PGILMOUR17_402,D6
PGOD21_4518,50913_53,50913,53,22695,F6,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_4519,50913_54,50913,54,22695,G6,NA,NA,left,NA,5/4/2021,DB,PGILMOUR17,Gilmour Creek,2017,2017-09-10,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
